id_questao,ano,dia,numero,variacao,area,disciplina,competencia,habilidade,dificuldade,tem_imagem,texto_vazio,confianca_mapeamento,tema_estimado,motivo_mapeamento,fallback_image_paths,gabarito,preview,source_csv
enem_2021_d2_q157_v1,2021,2,157,1,Matemática,Matemática,C2,H6,nao_classificada,false,false,média,Tema geral,Área Matemática; score_disciplina=10; score_tema=0; matriz=C2-H6(média); score_matriz=4.32,,B,"Para realizar um voo entre duas cidades que distam 2 ¦ ~}} J 2 ½ $}}¤ 2 000 km uma da outra, uma companhia aérea util...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2021_d2_q158_v1,2021,2,158,1,Matemática,Matemática,C2,H6,nao_classificada,false,false,alta,Tema geral,Área Matemática; score_disciplina=10; score_tema=0; matriz=C2-H6(alta); score_matriz=8.98,,A,"Em uma corrida automobilística, os carros podem fazer $ % # ' paradas nos boxes para efetuar trocas de pneus. Nessas...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2021_d2_q159_v1,2021,2,159,1,Matemática,Matemática,C5,H21,nao_classificada,false,false,média,Tema geral,Área Matemática; score_disciplina=10; score_tema=0; matriz=C5-H21(média); score_matriz=2.50,,D,"A ¨2 2 0 3 0 ¸ ¨ ¸ # $ ? 2 $ ¨1 0 2 0 4 ¸ a falta de 800 mg do mineral A, de 1 000 mg do mineral ¨1 0 ¸¹ © 2 0 4 B e...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2021_d2_q160_v1,2021,2,160,1,Matemática,Matemática,C5,H21,nao_classificada,false,false,média,Tema geral,Área Matemática; score_disciplina=10; score_tema=0; matriz=C5-H21(média); score_matriz=2.50,,C,2 %  % B% P ' @ ½ {}$}}( 2 Z % % }} J P J $ ¹}} J ! / + 2 ' ( 2 $ % ' % % P ' I Frango (kg) Batata-doce (kg) Hortal...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2021_d2_q161_v1,2021,2,161,1,Matemática,Matemática,C5,H20,nao_classificada,true,false,alta,Álgebra e Funções,Área Matemática; score_disciplina=10; score_tema=1; matriz=C5-H20(alta); score_matriz=5.24,,A,2 Z 2 % ' P J ( J * % J ? % ' P (em cm) da massa m P ' % t (em segundo) em um sistema de coordenadas cartesianas. Ess...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2021_d2_q162_v1,2021,2,162,1,Matemática,Matemática,C1,H3,nao_classificada,false,false,alta,Aritmética e Proporções,Área Matemática; score_disciplina=10; score_tema=2; matriz=C1-H3(média); score_matriz=7.78,,E,"' # Z 2  {$¹³ 2 J ( ! 2+ % ' ! # 2 parque produziu a réplica do castelo, em escala. Nessa Z ( $ % '  J 2 º 2 *$ ! ""...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2021_d2_q163_v1,2021,2,163,1,Matemática,Matemática,C1,H4,nao_classificada,true,false,média,Tema geral,Área Matemática; score_disciplina=10; score_tema=0; matriz=C1-H4(média); score_matriz=4.84,,C,Um parque temático brasileiro construiu uma réplica em 2000 292 000 170 000 miniatura do castelo de Liechtenstein. O...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2021_d2_q164_v1,2021,2,164,1,Matemática,Matemática,C7,H27,nao_classificada,false,false,alta,Tema geral,Área Matemática; score_disciplina=10; score_tema=0; matriz=C7-H27(alta); score_matriz=11.91,,D,"Dessa forma, o valor recebido pelo navio receptor será J Z Z % % 2 ' médicos no Brasil nos aspectos quantitativo e qu...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2021_d2_q165_v1,2021,2,165,1,Matemática,Matemática,C2,H8,nao_classificada,false,false,alta,Geometria,Área Matemática; score_disciplina=10; score_tema=1; matriz=C2-H8(média); score_matriz=2.50,,B,A receita R % 2 > Z volume de vendas foi de dinheiro captado com a venda de mercadorias ou com a % ' # ' > $ % D é to...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2021_d2_q166_v1,2021,2,166,1,Matemática,Matemática,C1,H1,nao_classificada,false,false,alta,Geometria,Área Matemática; score_disciplina=10; score_tema=1; matriz=C1-H1(média); score_matriz=6.78,,C,"%  / % 2G! G ! 2( Y % respondem bem aos estímulos dos neurotransmissores. Z ! % > !"" # restabelecer a química cerebr...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2021_d2_q167_v1,2021,2,167,1,Matemática,Matemática,C7,H27,nao_classificada,false,false,média,Tema geral,Área Matemática; score_disciplina=10; score_tema=0; matriz=C7-H27(média); score_matriz=4.32,,C,28 Um casal está planejando comprar um apartamento de dois quartos num bairro de uma cidade e consultou 25 a página d...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2021_d2_q168_v1,2021,2,168,1,Matemática,Matemática,C7,H27,nao_classificada,false,false,alta,Estatística e Probabilidade,Área Matemática; score_disciplina=10; score_tema=2; matriz=C7-H27(alta); score_matriz=6.04,,C,P Z Z @ %2 Z ' J % K2 Z % comunicar com seus generais. Z $ 2 % 2 % 2P ! K @ _ ? k de forma cíclica. A seguir temos u...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2021_d2_q169_v1,2021,2,169,1,Matemática,Matemática,C7,H28,nao_classificada,false,false,alta,Estatística e Probabilidade,Área Matemática; score_disciplina=10; score_tema=2; matriz=C7-H28(média); score_matriz=3.30,,C,"O quadro apresenta o número de terremotos de magnitude maior ou igual a 7, na escala Richter, ocorridos em nosso plan...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2021_d2_q170_v1,2021,2,170,1,Matemática,Matemática,C5,H21,nao_classificada,true,true,média,Tema geral,Área Matemática; score_disciplina=10; score_tema=0; matriz=C5-H21(média); score_matriz=2.50,questoes/banco_reais/enem_2021/dia2_questoes_vazias_imagens/images/q170_v01_p28_part01.png,D,Texto OCR indisponível (usar imagem fallback).,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2021_d2_q171_v1,2021,2,171,1,Matemática,Matemática,C3,H10,nao_classificada,false,false,alta,Estatística e Probabilidade,Área Matemática; score_disciplina=10; score_tema=4; matriz=C3-H10(alta); score_matriz=5.24,,D,"2 # ' % 2 % G Uma pessoa realizou uma pesquisa com alguns % ( 2$ 2+ $ ! alunos de uma escola, coletando suas idades,...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2021_d2_q172_v1,2021,2,172,1,Matemática,Matemática,C2,H6,nao_classificada,false,false,alta,Estatística e Probabilidade,Área Matemática; score_disciplina=10; score_tema=3; matriz=C2-H6(alta); score_matriz=11.22,,C,J ? % G# 2 % ' Em um estudo realizado pelo IBGE em quatro reservatórios de água que abasteciam uma cidade em estados...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2021_d2_q173_v1,2021,2,173,1,Matemática,Matemática,C7,H28,nao_classificada,false,false,alta,Estatística e Probabilidade,Área Matemática; score_disciplina=10; score_tema=1; matriz=C7-H28(média); score_matriz=3.30,,E,- A) I.  % # ' - B) II. % 2+ Z 2 # 2  2 ( ' 2 % % - C) III. Z {} J % 2+ $ # % - D) IV. { J$ 2 ' % G - E) V. de tr...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2021_d2_q174_v1,2021,2,174,1,Matemática,Matemática,C7,H28,nao_classificada,false,false,alta,Estatística e Probabilidade,Área Matemática; score_disciplina=10; score_tema=1; matriz=C7-H28(média); score_matriz=3.30,,E,Uma rede de hamburgueria tem três franquias em % # 2 ! $ J $ cidades distintas. Visando incluir um novo tipo de lanch...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2021_d2_q175_v1,2021,2,175,1,Matemática,Matemática,C5,H21,nao_classificada,false,false,média,Tema geral,Área Matemática; score_disciplina=10; score_tema=0; matriz=C5-H21(média); score_matriz=2.50,,B,Uma grande rede de supermercados adota um,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2021_d2_q176_v1,2021,2,176,1,Matemática,Matemática,C2,H6,nao_classificada,false,false,alta,Aritmética e Proporções,Área Matemática; score_disciplina=10; score_tema=1; matriz=C2-H6(média); score_matriz=4.55,,A,"período de experiência, a gerência recebeu um relatório Aplicativos que gerenciam serviços de hospedagem descrevendo...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2021_d2_q177_v1,2021,2,177,1,Matemática,Matemática,C7,H28,nao_classificada,false,false,alta,Estatística e Probabilidade,Área Matemática; score_disciplina=10; score_tema=6; matriz=C7-H28(média); score_matriz=8.95,,B,# 2 ' P 2 $ J  % ' 2 ' considerando a média de faturamento mensal em dardos pretende tornar o campeonato mais compet...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2021_d2_q178_v1,2021,2,178,1,Matemática,Matemática,C5,H21,nao_classificada,false,false,média,Tema geral,Área Matemática; score_disciplina=10; score_tema=0; matriz=C5-H21(média); score_matriz=2.50,,Anulado,% ¦ 2 # $ Z ' ~}{³$ {& P % % ' $ P % J ( % + $ + J % $ P ' ¦ 2 4 ! 2 (CBF) pretenda colocar um painel na sua sede. Es...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2021_d2_q179_v1,2021,2,179,1,Matemática,Matemática,C2,H8,nao_classificada,false,false,média,Tema geral,Área Matemática; score_disciplina=10; score_tema=0; matriz=C2-H8(média); score_matriz=4.84,,E,Um segmento de reta está dividido em duas partes do Atomium sempre em linha reta e seguindo o menor trajeto entre doi...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2021_d2_q180_v1,2021,2,180,1,Matemática,Matemática,C7,H27,nao_classificada,true,false,alta,Geometria,Área Matemática; score_disciplina=10; score_tema=5; matriz=C7-H27(alta); score_matriz=8.98,,E,"O Atomium, representado na imagem, é um dos principais pontos turísticos de Bruxelas. Ele foi G {&³ % % J @% ' mundi...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q001_v1,2022,1,1,1,Linguagens,Inglês,C2,H6,nao_classificada,false,false,média,Tema geral,Faixa de idioma + detecção textual; score_disciplina=22; score_tema=0; matriz=C2-H6(média); score_matriz=5.32,,Inglês: D | Espanhol: E,"As my official bio reads, I was made in Cuba, assembled in Spain, and imported to the United States — meaning my moth...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q001_v2,2022,1,1,2,Linguagens,Língua Estrangeira,C2,H8,nao_classificada,false,false,média,Tema geral,Faixa de idioma + detecção textual; score_disciplina=2; score_tema=0; matriz=C2-H8(alta); score_matriz=16.58,,Inglês: D | Espanhol: E,Contigo Diidxagola es posible Binnigula’ sa’ Nisa ri’ biraru’ mani’ Duxhu’dxa’ ndaani (Proverbio zapoteco) ? Te gustó...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q002_v1,2022,1,2,1,Linguagens,Inglês,C2,H8,nao_classificada,false,false,alta,Interpretação em Língua Estrangeira,Faixa de idioma + detecção textual; score_disciplina=8; score_tema=1; matriz=C2-H8(média); score_matriz=8.46,,Inglês: C | Espanhol: D,"Two hundred years ago, Jane Austen lived in a world where single men boasted vast estates; single ladies were expecte...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q002_v2,2022,1,2,2,Linguagens,Espanhol,C2,H5,nao_classificada,true,false,alta,Interpretação em Língua Estrangeira,Faixa de idioma + detecção textual; score_disciplina=20; score_tema=3; matriz=C2-H5(média); score_matriz=10.44,,Inglês: C | Espanhol: D,"ENE Pequeño hermano Es, no cabe duda, el instrumento más presente y más poderoso de todos los que entraron en nuestra...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q003_v1,2022,1,3,1,Linguagens,Inglês,C2,H6,nao_classificada,true,false,média,Tema geral,Faixa de idioma + detecção textual; score_disciplina=12; score_tema=0; matriz=C2-H6(média); score_matriz=5.32,,Inglês: B | Espanhol: C,"NEM 2022 BEYOND THE CASTLE IS NOW THAT YOU ARE MY A HIGH WALL WITH NO BRIDE, YOU WILL NEVER GATE, AND BEYOND THAT LEA...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q003_v2,2022,1,3,2,Linguagens,Espanhol,C2,H5,nao_classificada,false,false,alta,Interpretação em Língua Estrangeira,Faixa de idioma + detecção textual; score_disciplina=16; score_tema=3; matriz=C2-H5(alta); score_matriz=8.53,,Inglês: B | Espanhol: C,"En los suburbios de La Habana, llaman al amigo mi tierra o mi sangre. En Caracas, el amigo es mi pana o mi llave: pan...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q004_v1,2022,1,4,1,Linguagens,Inglês,C2,H7,nao_classificada,false,false,média,Tema geral,Faixa de idioma + detecção textual; score_disciplina=16; score_tema=0; matriz=C2-H7(média); score_matriz=6.36,,Inglês: D | Espanhol: A,ENE A Teen’s View of Social Media Instagram is made up of all photos and videos. There is the home page that showcase...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q004_v2,2022,1,4,2,Linguagens,Espanhol,C2,H5,nao_classificada,false,false,alta,Interpretação em Língua Estrangeira,Faixa de idioma + detecção textual; score_disciplina=9; score_tema=1; matriz=C2-H5(média); score_matriz=4.79,,Inglês: D | Espanhol: A,M 2022 Los niños de nuestro olvido Escribo sobre un destino que apenas puedo tocar en tanto un niño se inventa con pe...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q005_v1,2022,1,5,1,Linguagens,Inglês,C2,H6,nao_classificada,false,false,alta,Interpretação em Língua Estrangeira,Faixa de idioma + detecção textual; score_disciplina=3; score_tema=4; matriz=C2-H6(média); score_matriz=6.12,,Inglês: E | Espanhol: A,"I tend the mobile now like an injured bird We text, text, text our significant words. I re-read your first, your seco...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q005_v2,2022,1,5,2,Linguagens,Espanhol,C2,H7,nao_classificada,false,false,alta,Interpretação em Língua Estrangeira,Faixa de idioma + detecção textual; score_disciplina=15; score_tema=1; matriz=C2-H7(média); score_matriz=9.65,,Inglês: E | Espanhol: A,ENEM MATERNIDADES EN TIEMPOS DE PANDEMIA Maternar nunca ha sido fácil; es agotador y desgastante. El cierre de escuel...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q006_v1,2022,1,6,1,Linguagens,Literatura,C5,H16,nao_classificada,false,false,média,Tema geral,Keywords de Linguagens; score_disciplina=1; score_tema=0; matriz=C5-H16(alta); score_matriz=14.26,,E,"Urgência emocional Se tudo é para ontem, se a vida engata uma primeira e sai em disparada, se não há mais tempo para...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q007_v1,2022,1,7,1,Linguagens,Artes e Comunicação,C7,H23,nao_classificada,true,false,alta,Arte e Mídia,Keywords de Linguagens; score_disciplina=1; score_tema=1; matriz=C7-H23(alta); score_matriz=17.43,,A,ENEM TEXTO I EI... ME LEVE PARA SUA CASA!!! 14ª FEIRA DE ADOÇÃO DE CÃES E GATOS ADOTE UM ANIMAL DE RUA DOCUMENTOS OBR...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q008_v1,2022,1,8,1,Linguagens,Literatura,C7,H23,nao_classificada,false,false,alta,Leitura Literária,Keywords de Linguagens; score_disciplina=2; score_tema=2; matriz=C7-H23(alta); score_matriz=13.71,,A,É ruivo? Tem olhos azuis? É homem ou mulher? Usa chapéu? Quem jogou Cara a Cara na infância sabe de cor o roteiro de...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q009_v1,2022,1,9,1,Linguagens,Língua Portuguesa,C7,H23,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C7-H23(média); score_matriz=8.58,,A,Causar um acidente é algo que você leva Arrependimento pro resto da vida. Não beba se for dirigir. DETRAN ES Disponív...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q010_v1,2022,1,10,1,Linguagens,Artes e Comunicação,C5,H16,nao_classificada,false,false,alta,Arte e Mídia,Keywords de Linguagens; score_disciplina=1; score_tema=1; matriz=C5-H16(alta); score_matriz=16.86,,C,"ENE Ciente de que, no campo da criação, as inovações tecnológicas abrem amplo leque de possibilidades — ao permitir,...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q011_v1,2022,1,11,1,Linguagens,Língua Portuguesa,C6,H19,nao_classificada,false,false,média,Interpretação Textual,Fallback por área; score_disciplina=1; score_tema=1; matriz=C6-H19(média); score_matriz=8.75,,A,"Ora, sempre que surge uma nova técnica, ela quer demonstrar que revogará as regras e coerções que presidiram o nascim...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q012_v1,2022,1,12,1,Linguagens,Língua Portuguesa,C8,H27,nao_classificada,false,false,alta,Interpretação Textual,Keywords de Linguagens; score_disciplina=1; score_tema=2; matriz=C8-H27(alta); score_matriz=13.42,,B,Papos — Me disseram... — Disseram-me. — Hein? — O correto é “disseram-me”. Não “me disseram”. — Eu falo como quero. E...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q013_v1,2022,1,13,1,Linguagens,Língua Portuguesa,C2,H6,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C2-H6(alta); score_matriz=17.86,,B,"São vários os fatores, internos e externos, que influenciam os hábitos das pessoas no acesso à internet, assim como n...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q014_v1,2022,1,14,1,Linguagens,Língua Portuguesa,C2,H5,nao_classificada,false,false,média,Interpretação Textual,Fallback por área; score_disciplina=1; score_tema=4; matriz=C2-H5(média); score_matriz=25.94,,D,"TEXTO I A língua não é uma nomenclatura, que se apõe a uma realidade pré-categorizada, ela é que classifica a realida...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q015_v1,2022,1,15,1,Linguagens,Língua Portuguesa,C3,H11,nao_classificada,true,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C3-H11(média); score_matriz=7.50,,B,QUANTO CUSTOU? Proposta obriga órgão público a divulgar gasto com anúncio na própria peça publicitária. Qual sua opin...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q016_v1,2022,1,16,1,Linguagens,Artes e Comunicação,C4,H13,nao_classificada,true,false,média,Arte e Mídia,Keywords de Linguagens; score_disciplina=4; score_tema=2; matriz=C4-H13(média); score_matriz=18.14,,E,"ENEM Ela era linda. Gostava de dançar, fazia teatro em São Paulo e sonhava ser atriz em Hollywood. Tinha 13 anos quan...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q017_v1,2022,1,17,1,Linguagens,Língua Portuguesa,C9,H30,nao_classificada,false,false,alta,Interpretação Textual,Keywords de Linguagens; score_disciplina=3; score_tema=2; matriz=C9-H30(alta); score_matriz=8.98,,B,"PALAVRA – As gramáticas classificam as palavras em substantivo, adjetivo, verbo, advérbio, conjunção, pronome, numera...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q018_v1,2022,1,18,1,Linguagens,Língua Portuguesa,C4,H14,nao_classificada,false,false,média,Interpretação Textual,Fallback por área; score_disciplina=1; score_tema=1; matriz=C4-H14(alta); score_matriz=8.66,,A,Morte lenta ao luso infame que inventou a calçada portuguesa. Maldito D. Manuel I e sua corja de tenentes Eusébios. Q...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q019_v1,2022,1,19,1,Linguagens,Língua Portuguesa,C5,H15,nao_classificada,false,false,média,Interpretação Textual,Fallback por área; score_disciplina=1; score_tema=1; matriz=C5-H15(alta); score_matriz=17.42,,C,"EN Pisoteamento, arrastão, empurra-empurra, agressões, vandalismo e até furto a um torcedor que estava caído no asfal...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q020_v1,2022,1,20,1,Linguagens,Língua Portuguesa,C7,H24,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C7-H24(alta); score_matriz=8.58,,C,EM 2022 Seis em cada dez pessoas com 15 anos ou mais não praticam esporte ou atividade física. São mais de 100 milhõe...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q021_v1,2022,1,21,1,Linguagens,Literatura,C4,H12,nao_classificada,false,false,média,Tema geral,Keywords de Linguagens; score_disciplina=1; score_tema=0; matriz=C4-H12(média); score_matriz=7.52,,B,"ENE A escrava — Admira-me —, disse uma senhora de sentimentos sinceramente abolicionistas —; faz-me até pasmar como s...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q022_v1,2022,1,22,1,Linguagens,Artes e Comunicação,C1,H3,nao_classificada,false,false,alta,Arte e Mídia,Keywords de Linguagens; score_disciplina=4; score_tema=3; matriz=C1-H3(alta); score_matriz=20.84,,E,"TEXTO I Projeto Mural Eletrônico desenvolvido no INT, semelhante a um totem, promete tornar o acesso à informação dis...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q023_v1,2022,1,23,1,Linguagens,Literatura,C5,H16,nao_classificada,false,false,alta,Leitura Literária,Keywords de Linguagens; score_disciplina=2; score_tema=2; matriz=C5-H16(alta); score_matriz=6.24,,E,"Mas seu olhar verde, inconfundível, impressionante, iluminava com sua luz misteriosa as sombrias arcadas superciliare...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q024_v1,2022,1,24,1,Linguagens,Língua Portuguesa,C7,H23,nao_classificada,false,false,média,Tema geral,Keywords de Linguagens; score_disciplina=4; score_tema=0; matriz=C7-H23(média); score_matriz=12.72,,E,E O complexo de falar difícil O que importa realmente é que o(a) detentor(a) do notável saber jurídico saiba quando e...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q025_v1,2022,1,25,1,Linguagens,Língua Portuguesa,C8,H27,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C8-H27(alta); score_matriz=8.98,,C,"NEM 2022 A conquista da medalha de prata por Rayssa Leal, no skate street nos Jogos Olímpicos, é exemplo da represent...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q026_v1,2022,1,26,1,Linguagens,Língua Portuguesa,C6,H19,nao_classificada,false,false,média,Interpretação Textual,Fallback por área; score_disciplina=1; score_tema=1; matriz=C6-H19(alta); score_matriz=8.40,,C,"ENEM Assentamento Zanza daqui Zanza pra acolá Fim de feira, periferia afora A cidade não mora mais em mim Francisco,...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q027_v1,2022,1,27,1,Linguagens,Língua Portuguesa,C7,H21,nao_classificada,false,false,média,Interpretação Textual,Fallback por área; score_disciplina=1; score_tema=1; matriz=C7-H21(alta); score_matriz=15.55,,B,"Mulher ao volante, Os homens perigo constante. não choram. tem estrada para andar Disponível em: https://viva-porto.p...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q028_v1,2022,1,28,1,Linguagens,Língua Portuguesa,C2,H8,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C2-H8(alta); score_matriz=29.21,,B,"As línguas silenciadas do Brasil Para aprender a língua de seu povo, o professor Txaywa Pataxó, de 29 anos, precisou...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q029_v1,2022,1,29,1,Linguagens,Literatura,C5,H16,nao_classificada,true,false,média,Leitura Literária,Keywords de Linguagens; score_disciplina=2; score_tema=2; matriz=C5-H16(média); score_matriz=2.50,,D,"ENE Esaú e Jacó Bárbara entrou, enquanto o pai pegou da viola e passou ao patamar de pedra, à porta da esquerda. Era...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q030_v1,2022,1,30,1,Linguagens,Literatura,C1,H3,nao_classificada,false,false,alta,Leitura Literária,Keywords de Linguagens; score_disciplina=2; score_tema=1; matriz=C1-H3(alta); score_matriz=5.98,,C,"A senhora manifestava-se por atos, por gestos, e sobretudo por um certo silêncio, que amargava, que esfolava. Porém d...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q031_v1,2022,1,31,1,Linguagens,Literatura,C7,H23,nao_classificada,true,false,alta,Leitura Literária,Keywords de Linguagens; score_disciplina=2; score_tema=1; matriz=C7-H23(alta); score_matriz=10.82,,A,"Era o êxodo da seca de 1898. Uma ressurreição de cemitérios antigos — esqueletos redivivos, com o aspecto terroso e o...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q032_v1,2022,1,32,1,Linguagens,Língua Portuguesa,C2,H7,nao_classificada,false,false,média,Interpretação Textual,Fallback por área; score_disciplina=1; score_tema=1; matriz=C2-H7(alta); score_matriz=17.28,,A,MANUAL DE ORIENTAÇÃO O primeiro guia prático da Sociedade Brasileira de Pediatria para ajudar pais e pediatras no des...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q033_v1,2022,1,33,1,Linguagens,Língua Portuguesa,C6,H20,nao_classificada,false,false,média,Tema geral,Keywords de Linguagens; score_disciplina=1; score_tema=0; matriz=C6-H20(média); score_matriz=5.24,,A,"Notas Soluços, lágrimas, casa armada, veludo preto nos portais, um homem que veio vestir o cadáver, outro que tomou a...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q034_v1,2022,1,34,1,Linguagens,Língua Portuguesa,C5,H17,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C5-H17(média); score_matriz=6.38,,D,"ENEM 2 Criado há cerca de 20 anos na Califórnia, o mountainboard é um esporte de aventura que utiliza uma espécie de...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q035_v1,2022,1,35,1,Linguagens,Literatura,C4,H14,nao_classificada,false,false,média,Tema geral,Keywords de Linguagens; score_disciplina=2; score_tema=0; matriz=C4-H14(alta); score_matriz=11.76,,C,"Ser cronista Sei que não sou, mas tenho meditado ligeiramente no assunto. Crônica é um relato? É uma conversa? É um r...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q036_v1,2022,1,36,1,Linguagens,Língua Portuguesa,C2,H5,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C2-H5(alta); score_matriz=9.39,,C,Projeto na Câmara de BH quer a vacinação gratuita de cães contra a leishmaniose A doença é grave e vem causando preoc...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q037_v1,2022,1,37,1,Linguagens,Língua Portuguesa,C7,H23,nao_classificada,false,false,média,Interpretação Textual,Fallback por área; score_disciplina=1; score_tema=1; matriz=C7-H23(média); score_matriz=7.73,,A,"ENEM “Vida perfeita” em redes sociais pode afetar a saúde mental Nas várias redes sociais que povoam a internet, os c...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q038_v1,2022,1,38,1,Linguagens,Artes e Comunicação,C2,H5,nao_classificada,true,false,alta,Arte e Mídia,Keywords de Linguagens; score_disciplina=1; score_tema=1; matriz=C2-H5(alta); score_matriz=11.54,,B,"TEXTO I EL GRECO. Laocoonte. Óleo sobre tela, 1,37cm x 1,72cm. National Gallery of Art, Washington, Estados Unidos, c...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q039_v1,2022,1,39,1,Linguagens,Artes e Comunicação,C2,H7,nao_classificada,false,false,alta,Arte e Mídia,Keywords de Linguagens; score_disciplina=4; score_tema=4; matriz=C2-H7(média); score_matriz=15.28,,E,"TEXTO I JUDD, D. Sem título. 1969. Disponível em: https://dasartes.com.br. Acesso em: 16 jun. 2022. TEXTO II Embora n...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
